dish_id,calories,weight,protein,fat,carbs,img_path
dish_1558641200,3.28,8.0,0.016,0.8,0.072,imagery/realsense_overhead/dish_1558641200/rgb.png
dish_1561578775,295.148987,111.0,10.434,37.185001,12.432,imagery/realsense_overhead/dish_1561578775/rgb.png
dish_1563898019,343.977386,237.0,22.634478,10.499256,24.180925,imagery/realsense_overhead/dish_1563898019/rgb.png
dish_1561392543,126.004929,119.0,8.808466,12.171466,0.9586,imagery/realsense_overhead/dish_1561392543/rgb.png
dish_1565021714,381.171448,662.0,3.619805,39.628197,41.779121,imagery/realsense_overhead/dish_1565021714/rgb.png
dish_1562096933,312.659607,314.0,31.207481,16.597986,38.920853,imagery/realsense_overhead/dish_1562096933/rgb.png
dish_1561667207,249.444839,121.0,11.420783,13.358226,22.073404,imagery/realsense_overhead/dish_1561667207/rgb.png
dish_1559590157,230.485992,234.0,5.829,5.047,38.512001,imagery/realsense_overhead/dish_1559590157/rgb.png
dish_1558630450,86.25,125.0,0.25,22.5,0.875,imagery/realsense_overhead/dish_1558630450/rgb.png
dish_1560367258,157.99173,341.0,8.97491,17.011694,12.479585,imagery/realsense_overhead/dish_1560367258/rgb.png
dish_1567785778,303.507507,310.0,15.198483,32.629898,11.701199,imagery/realsense_overhead/dish_1567785778/rgb.png
dish_1558722871,15.0,60.0,0.18,3.0,1.08,imagery/realsense_overhead/dish_1558722871/rgb.png
dish_1568305198,311.354004,82.0,23.042,2.542,23.862001,imagery/realsense_overhead/dish_1568305198/rgb.png
dish_1560527168,322.835297,219.0,18.368912,24.775576,15.273438,imagery/realsense_overhead/dish_1560527168/rgb.png
dish_1562875159,260.680023,98.0,9.506001,32.34,10.78,imagery/realsense_overhead/dish_1562875159/rgb.png
dish_1556575014,71.299995,62.0,6.634,3.906,0.496,imagery/realsense_overhead/dish_1556575014/rgb.png
dish_1563820775,38.07,162.0,0.594,7.074,2.376,imagery/realsense_overhead/dish_1563820775/rgb.png
dish_1560798656,287.171997,108.0,10.151999,36.18,12.096001,imagery/realsense_overhead/dish_1560798656/rgb.png
dish_1558116547,74.879997,144.0,0.288,0.432,20.16,imagery/realsense_overhead/dish_1558116547/rgb.png
dish_1558721345,19.5,78.0,0.234,3.9,1.404,imagery/realsense_overhead/dish_1558721345/rgb.png
dish_1566937992,276.53598,104.0,9.776,34.84,11.648001,imagery/realsense_overhead/dish_1566937992/rgb.png
dish_1558725286,816.792053,308.0,65.965004,40.704002,33.318001,imagery/realsense_overhead/dish_1558725286/rgb.png
dish_1559240510,73.51651,213.0,1.063909,15.542887,3.126161,imagery/realsense_overhead/dish_1559240510/rgb.png
dish_1565382995,23.210001,158.0,0.228,4.072,2.663,imagery/realsense_overhead/dish_1565382995/rgb.png
dish_1566501067,464.117981,306.0,24.310999,12.239,49.618999,imagery/realsense_overhead/dish_1566501067/rgb.png
dish_1558639979,520.290039,90.0,44.549999,20.43,20.16,imagery/realsense_overhead/dish_1558639979/rgb.png
dish_1560529804,15.3,51.0,0.102,3.876,0.306,imagery/realsense_overhead/dish_1560529804/rgb.png
dish_1557863056,75.200005,47.0,7.05,4.23,0.94,imagery/realsense_overhead/dish_1557863056/rgb.png
dish_1565210037,291.816223,346.0,8.348126,42.821316,14.077192,imagery/realsense_overhead/dish_1565210037/rgb.png
dish_1559240382,20.646505,42.0,0.496909,4.142887,0.373161,imagery/realsense_overhead/dish_1559240382/rgb.png
dish_1568060722,460.579987,359.0,17.008001,12.233,64.398003,imagery/realsense_overhead/dish_1568060722/rgb.png
dish_1562603569,121.679504,62.0,7.050731,8.625269,5.648293,imagery/realsense_overhead/dish_1562603569/rgb.png
dish_1565726949,451.546997,372.0,27.147779,22.201359,29.088448,imagery/realsense_overhead/dish_1565726949/rgb.png
dish_1561741139,108.199997,20.0,8.4,0.28,7.4,imagery/realsense_overhead/dish_1561741139/rgb.png
dish_1563218987,383.559662,172.0,19.782057,17.969845,31.665079,imagery/realsense_overhead/dish_1563218987/rgb.png
dish_1563824130,111.319603,202.0,1.123033,21.762623,3.990974,imagery/realsense_overhead/dish_1563824130/rgb.png
dish_1558640145,177.953003,287.0,2.18,42.099998,3.493,imagery/realsense_overhead/dish_1558640145/rgb.png
dish_1558115047,203.699997,212.0,10.382,7.566,25.578001,imagery/realsense_overhead/dish_1558115047/rgb.png
dish_1566402123,445.116119,657.0,8.590679,38.491623,46.686604,imagery/realsense_overhead/dish_1566402123/rgb.png
dish_1558630488,29.92,88.0,0.176,7.04,0.704,imagery/realsense_overhead/dish_1558630488/rgb.png
dish_1559678367,192.444122,215.0,16.446766,9.819608,4.75902,imagery/realsense_overhead/dish_1559678367/rgb.png
dish_1562945186,191.530792,219.0,8.581273,17.336327,13.361717,imagery/realsense_overhead/dish_1562945186/rgb.png
dish_1564170283,646.588135,301.0,32.647552,31.982321,55.615635,imagery/realsense_overhead/dish_1564170283/rgb.png
dish_1563217774,96.138458,265.0,3.161575,15.4723,5.178558,imagery/realsense_overhead/dish_1563217774/rgb.png
dish_1558380152,74.360001,143.0,0.286,0.429,20.02,imagery/realsense_overhead/dish_1558380152/rgb.png
dish_1560799277,111.020004,73.0,3.733,14.73,4.934,imagery/realsense_overhead/dish_1560799277/rgb.png
dish_1558639440,60.32,116.0,0.232,16.24,0.348,imagery/realsense_overhead/dish_1558639440/rgb.png
dish_1563206601,293.797668,337.0,9.194207,17.494774,30.980963,imagery/realsense_overhead/dish_1563206601/rgb.png
dish_1562614088,23.449999,67.0,0.268,4.69,1.608,imagery/realsense_overhead/dish_1562614088/rgb.png
dish_1565711115,321.529999,308.0,14.41,2.387,39.709999,imagery/realsense_overhead/dish_1565711115/rgb.png
dish_1559238608,237.364014,438.0,0.656,61.203999,2.714,imagery/realsense_overhead/dish_1559238608/rgb.png
dish_1558630176,73.839996,142.0,0.284,19.879999,0.426,imagery/realsense_overhead/dish_1558630176/rgb.png
dish_1563220087,162.740005,98.0,6.424,19.859999,7.344,imagery/realsense_overhead/dish_1563220087/rgb.png
dish_1565209963,244.455963,253.0,7.331051,33.016068,13.147844,imagery/realsense_overhead/dish_1565209963/rgb.png
dish_1565194781,351.405518,568.0,4.66172,31.547619,39.603123,imagery/realsense_overhead/dish_1565194781/rgb.png
dish_1568404850,157.699997,100.0,2.2,29.9,4.7,imagery/realsense_overhead/dish_1568404850/rgb.png
dish_1565024675,129.097992,34.0,9.554,1.054,9.894,imagery/realsense_overhead/dish_1565024675/rgb.png
dish_1564686791,601.348572,343.0,25.62047,40.114346,51.14151,imagery/realsense_overhead/dish_1564686791/rgb.png
dish_1559593746,156.962936,186.0,12.440333,9.556887,3.499168,imagery/realsense_overhead/dish_1559593746/rgb.png
dish_1565382886,470.086212,348.0,20.305454,54.863914,20.029079,imagery/realsense_overhead/dish_1565382886/rgb.png
dish_1563391333,23.443058,81.0,1.038718,2.716646,0.719112,imagery/realsense_overhead/dish_1563391333/rgb.png
dish_1562775241,140.360001,220.0,2.156,28.08,3.852,imagery/realsense_overhead/dish_1562775241/rgb.png
dish_1558375732,45.540001,66.0,0.132,11.88,0.462,imagery/realsense_overhead/dish_1558375732/rgb.png
dish_1558459664,383.055969,273.0,18.390999,48.411999,11.629001,imagery/realsense_overhead/dish_1558459664/rgb.png
dish_1568666263,93.400002,348.0,0.852,19.77,7.172,imagery/realsense_overhead/dish_1568666263/rgb.png
dish_1562691466,319.870972,267.0,15.903902,27.777901,17.012196,imagery/realsense_overhead/dish_1562691466/rgb.png
dish_1567007848,100.300003,243.0,0.58,24.836,1.655,imagery/realsense_overhead/dish_1567007848/rgb.png
dish_1567107989,140.139297,111.0,9.906542,10.88412,3.713354,imagery/realsense_overhead/dish_1567107989/rgb.png
dish_1559590202,316.725983,311.0,5.983,22.757,41.438,imagery/realsense_overhead/dish_1559590202/rgb.png
dish_1566332085,24.75,163.0,0.26,4.3,2.865,imagery/realsense_overhead/dish_1566332085/rgb.png
dish_1562774980,136.680008,201.0,2.814,24.119999,4.824,imagery/realsense_overhead/dish_1562774980/rgb.png
dish_1565638365,612.350098,389.0,33.065617,36.632473,41.299091,imagery/realsense_overhead/dish_1565638365/rgb.png
dish_1563823359,641.700317,333.0,33.413414,11.550248,72.452301,imagery/realsense_overhead/dish_1563823359/rgb.png
dish_1558638896,22.68,126.0,0.252,4.914,1.134,imagery/realsense_overhead/dish_1558638896/rgb.png
dish_1566589933,89.060005,122.0,5.856,2.318,9.76,imagery/realsense_overhead/dish_1566589933/rgb.png
dish_1563565289,93.367996,88.0,2.112,19.360001,2.728,imagery/realsense_overhead/dish_1563565289/rgb.png
dish_1562617370,155.099991,55.0,6.6,17.6,6.6,imagery/realsense_overhead/dish_1562617370/rgb.png
dish_1565724509,30.809999,158.0,0.711,6.162,1.343,imagery/realsense_overhead/dish_1565724509/rgb.png
dish_1562788760,331.324493,178.0,23.029417,6.902499,33.741703,imagery/realsense_overhead/dish_1562788760/rgb.png
dish_1566501447,286.76001,349.0,4.0,13.325001,48.039997,imagery/realsense_overhead/dish_1566501447/rgb.png
dish_1558637214,11.04,16.0,0.032,2.88,0.112,imagery/realsense_overhead/dish_1558637214/rgb.png
dish_1561494032,185.437851,307.0,14.117637,12.507152,5.158412,imagery/realsense_overhead/dish_1561494032/rgb.png
dish_1558724607,54.720001,152.0,0.152,13.68,0.76,imagery/realsense_overhead/dish_1558724607/rgb.png
dish_1561492628,13.64,31.0,0.651,1.333,0.992,imagery/realsense_overhead/dish_1561492628/rgb.png
dish_1558719066,73.839996,142.0,0.284,19.879999,0.426,imagery/realsense_overhead/dish_1558719066/rgb.png
dish_1565727875,485.674011,365.0,22.055,27.248001,46.559998,imagery/realsense_overhead/dish_1565727875/rgb.png
dish_1561662532,166.455505,191.0,7.089837,23.749184,7.350388,imagery/realsense_overhead/dish_1561662532/rgb.png
dish_1562945393,319.388367,401.0,10.646932,31.424669,24.703182,imagery/realsense_overhead/dish_1562945393/rgb.png
dish_1560443474,172.779999,317.0,0.725,43.25,1.993,imagery/realsense_overhead/dish_1560443474/rgb.png
dish_1562699652,132.178085,103.0,5.578753,17.394974,3.568957,imagery/realsense_overhead/dish_1562699652/rgb.png
dish_1558723960,13.0,52.0,0.156,2.6,0.936,imagery/realsense_overhead/dish_1558723960/rgb.png
dish_1562959024,319.233582,183.0,19.740429,30.234995,22.257004,imagery/realsense_overhead/dish_1562959024/rgb.png
dish_1563897492,339.673645,662.0,3.469512,34.759487,38.647804,imagery/realsense_overhead/dish_1563897492/rgb.png
dish_1561577848,413.34787,254.0,13.841578,6.037907,63.12289,imagery/realsense_overhead/dish_1561577848/rgb.png
dish_1565021141,467.054993,248.0,27.875999,27.733002,26.59,imagery/realsense_overhead/dish_1565021141/rgb.png
dish_1565382856,446.326233,294.0,19.171455,52.541916,18.301077,imagery/realsense_overhead/dish_1565382856/rgb.png
dish_1558636483,80.079994,154.0,0.308,21.559999,0.462,imagery/realsense_overhead/dish_1558636483/rgb.png
dish_1559841127,339.543488,285.0,18.021999,24.039,19.953001,imagery/realsense_overhead/dish_1559841127/rgb.png
dish_1566838286,72.5,145.0,0.145,18.849998,0.725,imagery/realsense_overhead/dish_1566838286/rgb.png
dish_1565369938,167.709991,31.0,13.02,0.434,11.47,imagery/realsense_overhead/dish_1565369938/rgb.png
dish_1562775549,174.977127,252.0,3.399757,18.531387,16.886642,imagery/realsense_overhead/dish_1562775549/rgb.png
dish_1559149719,432.125,268.0,28.792999,8.894,31.711,imagery/realsense_overhead/dish_1559149719/rgb.png
dish_1562183201,558.942383,425.0,25.514025,66.247047,18.725252,imagery/realsense_overhead/dish_1562183201/rgb.png
dish_1558630207,670.596008,116.0,57.420002,26.332001,25.984001,imagery/realsense_overhead/dish_1558630207/rgb.png
dish_1561576652,91.424408,322.0,2.720721,15.119776,4.161612,imagery/realsense_overhead/dish_1561576652/rgb.png
dish_1566414642,219.809998,145.0,7.812,14.580001,21.541,imagery/realsense_overhead/dish_1566414642/rgb.png
dish_1559667948,153.900009,57.0,4.56,22.971003,5.3124,imagery/realsense_overhead/dish_1559667948/rgb.png
dish_1558547124,144.525009,25.0,12.375,5.675,5.6,imagery/realsense_overhead/dish_1558547124/rgb.png
dish_1562602888,209.382294,343.0,5.792155,21.429251,18.706215,imagery/realsense_overhead/dish_1562602888/rgb.png
dish_1561567086,142.754013,181.0,0.362,34.248001,2.026,imagery/realsense_overhead/dish_1561567086/rgb.png
dish_1560874667,100.550003,83.0,4.836,10.234,4.574,imagery/realsense_overhead/dish_1560874667/rgb.png
dish_1567110783,465.307892,210.0,24.372978,18.846014,38.940533,imagery/realsense_overhead/dish_1567110783/rgb.png
dish_1564601528,142.740997,163.0,6.193,19.923,2.401,imagery/realsense_overhead/dish_1564601528/rgb.png
dish_1561577119,128.312988,78.0,5.446,13.174001,7.424,imagery/realsense_overhead/dish_1561577119/rgb.png
dish_1565896039,352.529205,384.0,14.546413,36.577454,20.687317,imagery/realsense_overhead/dish_1565896039/rgb.png
dish_1558725760,83.719994,161.0,0.322,22.540001,0.483,imagery/realsense_overhead/dish_1558725760/rgb.png
dish_1558113430,7.84,28.0,0.112,1.484,0.616,imagery/realsense_overhead/dish_1558113430/rgb.png
dish_1567526785,378.25,539.0,6.966,26.730999,44.599998,imagery/realsense_overhead/dish_1567526785/rgb.png
dish_1561407249,73.879166,56.0,3.48629,2.528108,7.992981,imagery/realsense_overhead/dish_1561407249/rgb.png
dish_1563221562,395.598572,260.0,14.235931,33.994465,32.741837,imagery/realsense_overhead/dish_1563221562/rgb.png
dish_1563911215,218.158203,170.0,6.710484,18.908087,20.238708,imagery/realsense_overhead/dish_1563911215/rgb.png
dish_1563481030,155.81044,129.0,11.399983,12.434071,2.348426,imagery/realsense_overhead/dish_1563481030/rgb.png
dish_1563303386,274.131439,218.0,9.224976,17.535269,29.455162,imagery/realsense_overhead/dish_1563303386/rgb.png
dish_1566328929,396.607422,165.0,17.54887,32.07058,25.493954,imagery/realsense_overhead/dish_1566328929/rgb.png
dish_1567525744,679.264771,298.0,53.001377,34.801022,18.316217,imagery/realsense_overhead/dish_1567525744/rgb.png
dish_1564590226,220.535858,376.0,3.554219,46.892776,2.959488,imagery/realsense_overhead/dish_1564590226/rgb.png
dish_1560799615,332.749847,283.0,17.999836,32.516449,11.012909,imagery/realsense_overhead/dish_1560799615/rgb.png
dish_1562168471,312.665558,490.0,5.737881,50.066841,17.219376,imagery/realsense_overhead/dish_1562168471/rgb.png
dish_1559243139,26.053925,53.0,0.627052,5.227929,0.470893,imagery/realsense_overhead/dish_1559243139/rgb.png
dish_1562702091,86.534729,214.0,5.066993,9.079793,2.838268,imagery/realsense_overhead/dish_1562702091/rgb.png
dish_1559845513,222.152008,379.0,0.563,55.181995,3.221,imagery/realsense_overhead/dish_1559845513/rgb.png
dish_1563304881,739.407654,446.0,21.649536,8.843342,120.443954,imagery/realsense_overhead/dish_1563304881/rgb.png
dish_1558550181,28.98,42.0,0.084,7.56,0.294,imagery/realsense_overhead/dish_1558550181/rgb.png
dish_1565641844,244.627991,92.0,8.648,30.820002,10.304,imagery/realsense_overhead/dish_1565641844/rgb.png
dish_1561746970,303.636078,363.0,8.662106,34.998116,24.098282,imagery/realsense_overhead/dish_1561746970/rgb.png
dish_1562700931,164.234955,312.0,10.135185,16.253616,4.613582,imagery/realsense_overhead/dish_1562700931/rgb.png
dish_1560539340,196.53833,228.0,19.818401,9.337587,22.851414,imagery/realsense_overhead/dish_1560539340/rgb.png
dish_1565123783,93.064995,35.0,3.29,11.725,3.92,imagery/realsense_overhead/dish_1565123783/rgb.png
dish_1567789230,689.428406,300.0,56.708199,9.1372,34.373402,imagery/realsense_overhead/dish_1567789230/rgb.png
dish_1565638478,47.615753,91.0,2.363725,6.21075,1.59705,imagery/realsense_overhead/dish_1565638478/rgb.png
dish_1558639662,16.02,89.0,0.178,3.471,0.801,imagery/realsense_overhead/dish_1558639662/rgb.png
dish_1558549806,781.958008,203.0,58.674999,48.146,28.747002,imagery/realsense_overhead/dish_1558549806/rgb.png
dish_1558724766,83.719994,161.0,0.322,22.540001,0.483,imagery/realsense_overhead/dish_1558724766/rgb.png
dish_1558640781,80.079994,154.0,0.308,21.559999,0.462,imagery/realsense_overhead/dish_1558640781/rgb.png
dish_1562700885,29.25,117.0,0.351,5.85,2.106,imagery/realsense_overhead/dish_1562700885/rgb.png
dish_1558629013,26.400002,80.0,0.24,6.4,0.56,imagery/realsense_overhead/dish_1558629013/rgb.png
dish_1556572657,41.399998,36.0,3.852,2.268,0.288,imagery/realsense_overhead/dish_1556572657/rgb.png
dish_1561654374,326.35553,251.0,22.061356,13.121208,19.444277,imagery/realsense_overhead/dish_1561654374/rgb.png
dish_1567024135,317.785828,147.0,12.219193,35.093388,15.986,imagery/realsense_overhead/dish_1567024135/rgb.png
dish_1561667238,268.80484,165.0,12.344784,15.250226,23.481403,imagery/realsense_overhead/dish_1561667238/rgb.png
dish_1566849233,94.800003,117.0,7.33,7.94,2.48,imagery/realsense_overhead/dish_1566849233/rgb.png
dish_1568649354,72.870728,129.0,1.676927,14.402927,1.740146,imagery/realsense_overhead/dish_1568649354/rgb.png
dish_1558460205,1.84,8.0,0.032,0.288,0.232,imagery/realsense_overhead/dish_1558460205/rgb.png
dish_1563465805,32.43,23.0,1.564,4.14,0.483,imagery/realsense_overhead/dish_1563465805/rgb.png
dish_1560203400,293.279999,104.0,12.48,33.279999,12.48,imagery/realsense_overhead/dish_1560203400/rgb.png
dish_1564428475,261.616272,370.0,12.314557,32.755318,8.607536,imagery/realsense_overhead/dish_1564428475/rgb.png
dish_1560888849,168.964127,107.0,5.855534,7.567453,20.427921,imagery/realsense_overhead/dish_1560888849/rgb.png
dish_1565987015,14.72,64.0,0.256,2.304,1.856,imagery/realsense_overhead/dish_1565987015/rgb.png
dish_1558468547,6.97,34.0,0.102,1.156,0.306,imagery/realsense_overhead/dish_1558468547/rgb.png
dish_1562963153,386.477264,521.0,33.622898,28.585857,35.674641,imagery/realsense_overhead/dish_1562963153/rgb.png
dish_1567537185,402.981781,185.0,22.945698,7.198614,38.144672,imagery/realsense_overhead/dish_1567537185/rgb.png
dish_1562945445,362.168335,463.0,10.770931,42.584671,25.137182,imagery/realsense_overhead/dish_1562945445/rgb.png
dish_1563566725,241.313019,206.0,7.40534,39.206856,7.718408,imagery/realsense_overhead/dish_1563566725/rgb.png
dish_1558028007,54.669998,71.0,0.071,12.07,1.42,imagery/realsense_overhead/dish_1558028007/rgb.png
dish_1567801468,86.239998,196.0,4.116,8.428,6.272,imagery/realsense_overhead/dish_1567801468/rgb.png
dish_1558636763,60.839996,117.0,0.234,16.379999,0.351,imagery/realsense_overhead/dish_1558636763/rgb.png
dish_1560368110,16.02,89.0,0.178,3.471,0.801,imagery/realsense_overhead/dish_1560368110/rgb.png
dish_1568405183,72.402832,64.0,6.906353,2.248366,1.364915,imagery/realsense_overhead/dish_1568405183/rgb.png
dish_1558635489,78.514,74.0,1.776,16.280001,2.294,imagery/realsense_overhead/dish_1558635489/rgb.png
dish_1565036788,186.12999,70.0,6.58,23.450001,7.84,imagery/realsense_overhead/dish_1565036788/rgb.png
dish_1562963109,381.527283,488.0,33.556896,27.628859,35.212646,imagery/realsense_overhead/dish_1562963109/rgb.png
dish_1558031526,76.942001,62.0,0.124,18.228001,0.992,imagery/realsense_overhead/dish_1558031526/rgb.png
dish_1562700718,329.380035,255.0,17.849949,7.933404,33.031891,imagery/realsense_overhead/dish_1562700718/rgb.png
dish_1560799590,298.019379,163.0,16.460997,28.491785,9.947558,imagery/realsense_overhead/dish_1560799590/rgb.png
dish_1559842274,306.393005,53.0,26.235001,12.031,11.872001,imagery/realsense_overhead/dish_1559842274/rgb.png
